Vessels,Cranes,Generations,Crossover,Mutation,BestDelay,TimeMS
20,5,15,0.00,0.01,427,7
20,5,15,0.00,0.01,437,7
20,5,15,0.00,0.01,474,7
20,5,15,0.00,0.01,508,7
20,5,15,0.00,0.01,529,7
20,5,15,0.00,0.01,497,7
20,5,15,0.00,0.01,556,7
20,5,15,0.00,0.01,436,6
20,5,15,0.00,0.01,508,7
20,5,15,0.00,0.01,495,7
20,5,15,0.00,0.01,588,7
20,5,15,0.00,0.01,462,7
20,5,15,0.00,0.01,525,7
20,5,15,0.00,0.01,416,7
20,5,15,0.00,0.02,590,7
20,5,15,0.00,0.02,566,8
20,5,15,0.00,0.02,474,7
20,5,15,0.00,0.02,541,7
20,5,15,0.00,0.02,498,7
20,5,15,0.00,0.02,478,7
20,5,15,0.00,0.02,456,7
20,5,15,0.00,0.02,545,7
20,5,15,0.00,0.02,433,7
20,5,15,0.00,0.02,491,7
20,5,15,0.00,0.02,428,8
20,5,15,0.00,0.02,415,7
20,5,15,0.00,0.02,476,7
20,5,15,0.00,0.02,492,7
20,5,15,0.00,0.02,543,6
20,5,15,0.00,0.02,460,7
20,5,15,0.00,0.02,491,7
20,5,15,0.00,0.02,452,7
20,5,15,0.00,0.02,475,7
20,5,15,0.00,0.02,524,7
20,5,15,0.00,0.03,506,7
20,5,15,0.00,0.03,441,7
20,5,15,0.00,0.03,456,7
20,5,15,0.00,0.03,573,7
20,5,15,0.00,0.03,433,7
20,5,15,0.00,0.03,601,7
20,5,15,0.00,0.03,474,7
20,5,15,0.00,0.03,485,6
20,5,15,0.00,0.03,506,8
20,5,15,0.00,0.03,437,6
20,5,15,0.00,0.03,480,7
20,5,15,0.00,0.03,508,7
20,5,15,0.00,0.03,448,7
20,5,15,0.00,0.03,517,7
20,5,15,0.00,0.03,496,7
20,5,15,0.00,0.03,441,7
20,5,15,0.00,0.03,449,7
20,5,15,0.00,0.03,473,7
20,5,15,0.00,0.03,446,7
20,5,15,0.00,0.03,446,6
20,5,15,0.00,0.05,519,7
20,5,15,0.00,0.05,516,7
20,5,15,0.00,0.05,483,7
20,5,15,0.00,0.05,496,7
20,5,15,0.00,0.05,571,7
20,5,15,0.00,0.05,403,7
20,5,15,0.00,0.05,430,7
20,5,15,0.00,0.05,478,7
20,5,15,0.00,0.05,425,7
20,5,15,0.00,0.05,517,7
20,5,15,0.00,0.05,461,7
20,5,15,0.00,0.05,481,7
20,5,15,0.00,0.05,421,6
20,5,15,0.00,0.05,485,7
20,5,15,0.00,0.05,507,7
20,5,15,0.00,0.05,462,6
20,5,15,0.00,0.05,444,7
20,5,15,0.00,0.05,467,7
20,5,15,0.00,0.05,575,8
20,5,15,0.00,0.05,510,6
20,5,15,0.00,0.06,493,8
20,5,15,0.00,0.06,563,7
20,5,15,0.00,0.06,495,7
20,5,15,0.00,0.06,475,7
20,5,15,0.00,0.06,528,6
20,5,15,0.00,0.06,540,7
20,5,15,0.00,0.06,484,7
20,5,15,0.00,0.06,408,6
20,5,15,0.00,0.06,437,7
20,5,15,0.00,0.06,623,7
20,5,15,0.00,0.06,454,7
20,5,15,0.00,0.06,444,7
20,5,15,0.00,0.06,490,7
20,5,15,0.00,0.06,592,7
20,5,15,0.00,0.06,402,7
20,5,15,0.00,0.06,477,8
20,5,15,0.00,0.06,490,6
20,5,15,0.00,0.06,496,7
20,5,15,0.00,0.06,553,7
20,5,15,0.00,0.06,581,8
20,5,15,0.00,0.10,556,6
20,5,15,0.00,0.10,463,7
20,5,15,0.00,0.10,576,7
20,5,15,0.00,0.10,441,6
20,5,15,0.00,0.10,440,8
20,5,15,0.00,0.10,503,7
20,5,15,0.00,0.10,479,7
20,5,15,0.00,0.10,421,7
20,5,15,0.00,0.10,541,7
20,5,15,0.00,0.10,453,7
20,5,15,0.00,0.10,501,7
20,5,15,0.00,0.10,435,7
20,5,15,0.00,0.10,455,7
20,5,15,0.00,0.10,410,7
20,5,15,0.00,0.10,582,7
20,5,15,0.00,0.10,435,7
20,5,15,0.00,0.10,604,7
20,5,15,0.00,0.10,474,7
20,5,15,0.00,0.10,587,7
20,5,15,0.00,0.10,531,7
20,5,15,0.00,0.20,474,7
20,5,15,0.00,0.20,447,7
20,5,15,0.00,0.20,490,7
20,5,15,0.00,0.20,603,7
20,5,15,0.00,0.20,591,7
20,5,15,0.00,0.20,453,7
20,5,15,0.00,0.20,466,7
20,5,15,0.00,0.20,480,8
20,5,15,0.00,0.20,409,6
20,5,15,0.00,0.20,414,7
20,5,15,0.00,0.20,592,7
20,5,15,0.00,0.20,551,7
20,5,15,0.00,0.20,589,7
20,5,15,0.00,0.20,548,7
20,5,15,0.00,0.20,604,7
20,5,15,0.00,0.20,549,7
20,5,15,0.00,0.20,533,7
20,5,15,0.00,0.20,420,7
20,5,15,0.00,0.20,388,6
20,5,15,0.00,0.20,473,7
20,5,15,0.00,0.30,525,7
20,5,15,0.00,0.30,432,7
20,5,15,0.00,0.30,451,7
20,5,15,0.00,0.30,433,7
20,5,15,0.00,0.30,500,7
20,5,15,0.00,0.30,452,7
20,5,15,0.00,0.30,434,7
20,5,15,0.00,0.30,440,7
20,5,15,0.00,0.30,570,7
20,5,15,0.00,0.30,481,7
20,5,15,0.00,0.30,500,6
20,5,15,0.00,0.30,498,7
20,5,15,0.00,0.30,559,7
20,5,15,0.00,0.30,441,7
20,5,15,0.00,0.30,433,7
20,5,15,0.00,0.30,561,7
20,5,15,0.00,0.30,485,7
20,5,15,0.00,0.30,557,7
20,5,15,0.00,0.30,516,7
20,5,15,0.00,0.30,402,7
20,5,15,0.00,0.40,425,7
20,5,15,0.00,0.40,538,7
20,5,15,0.00,0.40,489,7
20,5,15,0.00,0.40,473,7
20,5,15,0.00,0.40,531,7
20,5,15,0.00,0.40,463,7
20,5,15,0.00,0.40,481,7
20,5,15,0.00,0.40,474,7
20,5,15,0.00,0.40,492,7
20,5,15,0.00,0.40,487,7
20,5,15,0.00,0.40,461,7
20,5,15,0.00,0.40,545,7
20,5,15,0.00,0.40,455,7
20,5,15,0.00,0.40,391,8
20,5,15,0.00,0.40,527,7
20,5,15,0.00,0.40,452,7
20,5,15,0.00,0.40,438,7
20,5,15,0.00,0.40,501,7
20,5,15,0.00,0.40,385,8
20,5,15,0.00,0.40,495,6
20,5,15,0.00,0.50,585,8
20,5,15,0.00,0.50,460,7
20,5,15,0.00,0.50,527,7
20,5,15,0.00,0.50,440,7
20,5,15,0.00,0.50,519,7
20,5,15,0.00,0.50,371,7
20,5,15,0.00,0.50,484,8
20,5,15,0.00,0.50,439,7
20,5,15,0.00,0.50,503,7
20,5,15,0.00,0.50,575,7
20,5,15,0.00,0.50,395,7
20,5,15,0.00,0.50,608,7
20,5,15,0.00,0.50,420,7
20,5,15,0.00,0.50,466,7
20,5,15,0.00,0.50,548,7
20,5,15,0.00,0.50,419,7
20,5,15,0.00,0.50,504,7
20,5,15,0.00,0.50,462,7
20,5,15,0.00,0.50,448,7
20,5,15,0.00,0.50,439,7
20,5,15,0.00,0.60,397,7
20,5,15,0.00,0.60,412,7
20,5,15,0.00,0.60,541,7
20,5,15,0.00,0.60,458,7
20,5,15,0.00,0.60,413,7
20,5,15,0.00,0.60,417,8
20,5,15,0.00,0.60,418,7
20,5,15,0.00,0.60,446,6
20,5,15,0.00,0.60,474,8
20,5,15,0.00,0.60,501,6
20,5,15,0.00,0.60,473,8
20,5,15,0.00,0.60,515,8
20,5,15,0.00,0.60,492,7
20,5,15,0.00,0.60,452,7
20,5,15,0.00,0.60,535,7
20,5,15,0.00,0.60,398,7
20,5,15,0.00,0.60,465,7
20,5,15,0.00,0.60,396,7
20,5,15,0.00,0.60,547,7
20,5,15,0.00,0.60,471,8
20,5,15,0.00,0.70,461,7
20,5,15,0.00,0.70,423,8
20,5,15,0.00,0.70,416,8
20,5,15,0.00,0.70,471,7
20,5,15,0.00,0.70,474,7
20,5,15,0.00,0.70,425,8
20,5,15,0.00,0.70,480,7
20,5,15,0.00,0.70,498,7
20,5,15,0.00,0.70,427,8
20,5,15,0.00,0.70,371,8
20,5,15,0.00,0.70,428,7
20,5,15,0.00,0.70,483,7
20,5,15,0.00,0.70,521,7
20,5,15,0.00,0.70,597,7
20,5,15,0.00,0.70,454,8
20,5,15,0.00,0.70,520,9
20,5,15,0.00,0.70,402,8
20,5,15,0.00,0.70,492,7
20,5,15,0.00,0.70,463,7
20,5,15,0.00,0.70,422,7
20,5,15,0.00,0.80,517,7
20,5,15,0.00,0.80,441,9
20,5,15,0.00,0.80,462,13
20,5,15,0.00,0.80,417,7
20,5,15,0.00,0.80,457,7
20,5,15,0.00,0.80,553,7
20,5,15,0.00,0.80,468,7
20,5,15,0.00,0.80,484,7
20,5,15,0.00,0.80,445,7
20,5,15,0.00,0.80,519,8
20,5,15,0.00,0.80,410,7
20,5,15,0.00,0.80,510,7
20,5,15,0.00,0.80,487,7
20,5,15,0.00,0.80,409,8
20,5,15,0.00,0.80,459,7
20,5,15,0.00,0.80,403,11
20,5,15,0.00,0.80,411,8
20,5,15,0.00,0.80,427,7
20,5,15,0.00,0.80,494,7
20,5,15,0.00,0.80,464,7
20,5,15,0.00,0.90,404,8
20,5,15,0.00,0.90,439,8
20,5,15,0.00,0.90,396,18
20,5,15,0.00,0.90,529,7
20,5,15,0.00,0.90,357,7
20,5,15,0.00,0.90,357,16
20,5,15,0.00,0.90,456,7
20,5,15,0.00,0.90,419,7
20,5,15,0.00,0.90,431,7
20,5,15,0.00,0.90,461,12
20,5,15,0.00,0.90,391,8
20,5,15,0.00,0.90,442,9
20,5,15,0.00,0.90,449,9
20,5,15,0.00,0.90,396,10
20,5,15,0.00,0.90,356,10
20,5,15,0.00,0.90,378,10
20,5,15,0.00,0.90,527,11
20,5,15,0.00,0.90,419,10
20,5,15,0.00,0.90,505,7
20,5,15,0.00,0.90,400,8
20,5,15,0.00,1.00,428,43
20,5,15,0.00,1.00,398,44
20,5,15,0.00,1.00,341,42
20,5,15,0.00,1.00,426,43
20,5,15,0.00,1.00,434,43
20,5,15,0.00,1.00,405,43
20,5,15,0.00,1.00,446,43
20,5,15,0.00,1.00,427,44
20,5,15,0.00,1.00,415,42
20,5,15,0.00,1.00,396,43
20,5,15,0.00,1.00,415,44
20,5,15,0.00,1.00,377,42
20,5,15,0.00,1.00,377,43
20,5,15,0.00,1.00,352,42
20,5,15,0.00,1.00,372,43
20,5,15,0.00,1.00,402,43
20,5,15,0.00,1.00,377,42
20,5,15,0.00,1.00,346,43
20,5,15,0.00,1.00,412,43
20,5,15,0.00,1.00,418,43
20,5,15,0.01,0.00,413,7
20,5,15,0.01,0.00,471,7
20,5,15,0.01,0.00,419,7
20,5,15,0.01,0.00,551,7
20,5,15,0.01,0.00,520,7
20,5,15,0.01,0.00,606,7
20,5,15,0.01,0.00,515,7
20,5,15,0.01,0.00,506,7
20,5,15,0.01,0.00,428,7
20,5,15,0.01,0.00,441,7
20,5,15,0.01,0.00,483,7
20,5,15,0.01,0.00,533,7
20,5,15,0.01,0.00,450,7
20,5,15,0.01,0.00,466,7
20,5,15,0.01,0.00,549,7
20,5,15,0.01,0.00,461,7
20,5,15,0.01,0.00,439,7
20,5,15,0.01,0.00,472,7
20,5,15,0.01,0.00,562,7
20,5,15,0.01,0.00,485,7
20,5,15,0.01,0.01,470,7
20,5,15,0.01,0.01,460,7
20,5,15,0.01,0.01,482,7
20,5,15,0.01,0.01,444,7
20,5,15,0.01,0.01,458,7
20,5,15,0.01,0.01,476,7
20,5,15,0.01,0.01,482,7
20,5,15,0.01,0.01,528,7
20,5,15,0.01,0.01,462,7
20,5,15,0.01,0.01,492,7
20,5,15,0.01,0.01,538,7
20,5,15,0.01,0.01,486,7
20,5,15,0.01,0.01,442,7
20,5,15,0.01,0.01,445,7
20,5,15,0.01,0.01,436,7
20,5,15,0.01,0.01,432,7
20,5,15,0.01,0.01,438,7
20,5,15,0.01,0.01,566,7
20,5,15,0.01,0.01,427,7
20,5,15,0.01,0.01,557,7
20,5,15,0.01,0.02,438,7
20,5,15,0.01,0.02,598,7
20,5,15,0.01,0.02,564,7
20,5,15,0.01,0.02,492,7
20,5,15,0.01,0.02,459,7
20,5,15,0.01,0.02,490,8
20,5,15,0.01,0.02,490,7
20,5,15,0.01,0.02,443,7
20,5,15,0.01,0.02,476,7
20,5,15,0.01,0.02,632,7
20,5,15,0.01,0.02,514,7
20,5,15,0.01,0.02,512,7
20,5,15,0.01,0.02,442,7
20,5,15,0.01,0.02,483,7
20,5,15,0.01,0.02,543,7
20,5,15,0.01,0.02,498,8
20,5,15,0.01,0.02,581,7
20,5,15,0.01,0.02,461,7
20,5,15,0.01,0.02,477,7
20,5,15,0.01,0.02,531,8
20,5,15,0.01,0.03,458,7
20,5,15,0.01,0.03,406,8
20,5,15,0.01,0.03,432,8
20,5,15,0.01,0.03,414,7
20,5,15,0.01,0.03,420,8
20,5,15,0.01,0.03,424,7
20,5,15,0.01,0.03,535,7
20,5,15,0.01,0.03,571,8
20,5,15,0.01,0.03,487,7
20,5,15,0.01,0.03,504,7
20,5,15,0.01,0.03,551,7
20,5,15,0.01,0.03,567,7
20,5,15,0.01,0.03,429,7
20,5,15,0.01,0.03,515,7
20,5,15,0.01,0.03,451,7
20,5,15,0.01,0.03,490,7
20,5,15,0.01,0.03,517,7
20,5,15,0.01,0.03,479,7
20,5,15,0.01,0.03,540,7
20,5,15,0.01,0.03,638,7
20,5,15,0.01,0.05,476,7
20,5,15,0.01,0.05,501,7
20,5,15,0.01,0.05,513,7
20,5,15,0.01,0.05,576,7
20,5,15,0.01,0.05,588,7
20,5,15,0.01,0.05,505,7
20,5,15,0.01,0.05,518,7
20,5,15,0.01,0.05,419,7
20,5,15,0.01,0.05,473,7
20,5,15,0.01,0.05,455,7
20,5,15,0.01,0.05,533,7
20,5,15,0.01,0.05,391,7
20,5,15,0.01,0.05,569,7
20,5,15,0.01,0.05,539,7
20,5,15,0.01,0.05,478,7
20,5,15,0.01,0.05,461,7
20,5,15,0.01,0.05,562,7
20,5,15,0.01,0.05,589,7
20,5,15,0.01,0.05,459,7
20,5,15,0.01,0.05,632,7
20,5,15,0.01,0.06,660,7
20,5,15,0.01,0.06,457,7
20,5,15,0.01,0.06,548,8
20,5,15,0.01,0.06,521,6
20,5,15,0.01,0.06,441,7
20,5,15,0.01,0.06,443,7
20,5,15,0.01,0.06,558,7
20,5,15,0.01,0.06,451,7
20,5,15,0.01,0.06,571,7
20,5,15,0.01,0.06,482,7
20,5,15,0.01,0.06,589,7
20,5,15,0.01,0.06,539,7
20,5,15,0.01,0.06,568,7
20,5,15,0.01,0.06,522,7
20,5,15,0.01,0.06,525,7
20,5,15,0.01,0.06,600,7
20,5,15,0.01,0.06,546,7
20,5,15,0.01,0.06,506,7
20,5,15,0.01,0.06,493,7
20,5,15,0.01,0.06,492,7
20,5,15,0.01,0.10,455,7
20,5,15,0.01,0.10,471,7
20,5,15,0.01,0.10,479,7
20,5,15,0.01,0.10,536,7
20,5,15,0.01,0.10,418,7
20,5,15,0.01,0.10,484,7
20,5,15,0.01,0.10,531,7
20,5,15,0.01,0.10,543,7
20,5,15,0.01,0.10,561,7
20,5,15,0.01,0.10,448,7
20,5,15,0.01,0.10,578,7
20,5,15,0.01,0.10,568,7
20,5,15,0.01,0.10,428,7
20,5,15,0.01,0.10,508,7
20,5,15,0.01,0.10,492,7
20,5,15,0.01,0.10,581,7
20,5,15,0.01,0.10,469,7
20,5,15,0.01,0.10,486,7
20,5,15,0.01,0.10,578,7
20,5,15,0.01,0.10,468,7
20,5,15,0.01,0.20,480,7
20,5,15,0.01,0.20,531,7
20,5,15,0.01,0.20,474,7
20,5,15,0.01,0.20,482,6
20,5,15,0.01,0.20,532,8
20,5,15,0.01,0.20,464,6
20,5,15,0.01,0.20,438,7
20,5,15,0.01,0.20,433,7
20,5,15,0.01,0.20,581,7
20,5,15,0.01,0.20,492,7
20,5,15,0.01,0.20,480,7
20,5,15,0.01,0.20,519,7
20,5,15,0.01,0.20,464,7
20,5,15,0.01,0.20,469,7
20,5,15,0.01,0.20,467,7
20,5,15,0.01,0.20,505,7
20,5,15,0.01,0.20,544,7
20,5,15,0.01,0.20,431,7
20,5,15,0.01,0.20,455,7
20,5,15,0.01,0.20,621,7
20,5,15,0.01,0.30,457,7
20,5,15,0.01,0.30,394,7
20,5,15,0.01,0.30,468,7
20,5,15,0.01,0.30,455,8
20,5,15,0.01,0.30,448,7
20,5,15,0.01,0.30,495,7
20,5,15,0.01,0.30,562,7
20,5,15,0.01,0.30,417,7
20,5,15,0.01,0.30,431,7
20,5,15,0.01,0.30,615,7
20,5,15,0.01,0.30,482,7
20,5,15,0.01,0.30,522,7
20,5,15,0.01,0.30,458,7
20,5,15,0.01,0.30,459,7
20,5,15,0.01,0.30,445,7
20,5,15,0.01,0.30,501,7
20,5,15,0.01,0.30,531,7
20,5,15,0.01,0.30,555,6
20,5,15,0.01,0.30,528,7
20,5,15,0.01,0.30,608,7
20,5,15,0.01,0.40,582,7
20,5,15,0.01,0.40,428,7
20,5,15,0.01,0.40,561,7
20,5,15,0.01,0.40,401,7
20,5,15,0.01,0.40,458,7
20,5,15,0.01,0.40,389,7
20,5,15,0.01,0.40,441,7
20,5,15,0.01,0.40,405,7
20,5,15,0.01,0.40,427,8
20,5,15,0.01,0.40,453,7
20,5,15,0.01,0.40,478,7
20,5,15,0.01,0.40,452,6
20,5,15,0.01,0.40,525,7
20,5,15,0.01,0.40,492,7
20,5,15,0.01,0.40,500,8
20,5,15,0.01,0.40,571,7
20,5,15,0.01,0.40,512,7
20,5,15,0.01,0.40,492,7
20,5,15,0.01,0.40,457,7
20,5,15,0.01,0.40,512,6
20,5,15,0.01,0.50,495,7
20,5,15,0.01,0.50,532,7
20,5,15,0.01,0.50,507,7
20,5,15,0.01,0.50,419,7
20,5,15,0.01,0.50,458,7
20,5,15,0.01,0.50,459,7
20,5,15,0.01,0.50,425,7
20,5,15,0.01,0.50,586,7
20,5,15,0.01,0.50,441,7
20,5,15,0.01,0.50,439,7
20,5,15,0.01,0.50,589,7
20,5,15,0.01,0.50,434,8
20,5,15,0.01,0.50,363,7
20,5,15,0.01,0.50,442,7
20,5,15,0.01,0.50,485,6
20,5,15,0.01,0.50,482,7
20,5,15,0.01,0.50,465,7
20,5,15,0.01,0.50,429,7
20,5,15,0.01,0.50,443,7
20,5,15,0.01,0.50,609,7
20,5,15,0.01,0.60,458,6
20,5,15,0.01,0.60,543,8
20,5,15,0.01,0.60,623,6
20,5,15,0.01,0.60,420,7
20,5,15,0.01,0.60,476,8
20,5,15,0.01,0.60,572,7
20,5,15,0.01,0.60,458,7
20,5,15,0.01,0.60,488,7
20,5,15,0.01,0.60,423,8
20,5,15,0.01,0.60,399,8
20,5,15,0.01,0.60,460,6
20,5,15,0.01,0.60,444,7
20,5,15,0.01,0.60,389,7
20,5,15,0.01,0.60,532,7
20,5,15,0.01,0.60,458,7
20,5,15,0.01,0.60,493,7
20,5,15,0.01,0.60,576,7
20,5,15,0.01,0.60,430,7
20,5,15,0.01,0.60,504,7
20,5,15,0.01,0.60,581,7
20,5,15,0.01,0.70,486,7
20,5,15,0.01,0.70,592,7
20,5,15,0.01,0.70,466,7
20,5,15,0.01,0.70,451,8
20,5,15,0.01,0.70,533,7
20,5,15,0.01,0.70,495,8
20,5,15,0.01,0.70,495,8
20,5,15,0.01,0.70,443,8
20,5,15,0.01,0.70,538,7
20,5,15,0.01,0.70,456,7
20,5,15,0.01,0.70,457,7
20,5,15,0.01,0.70,438,8
20,5,15,0.01,0.70,458,7
20,5,15,0.01,0.70,350,7
20,5,15,0.01,0.70,557,7
20,5,15,0.01,0.70,435,7
20,5,15,0.01,0.70,444,7
20,5,15,0.01,0.70,545,7
20,5,15,0.01,0.70,455,8
20,5,15,0.01,0.70,531,7
20,5,15,0.01,0.80,345,10
20,5,15,0.01,0.80,471,7
20,5,15,0.01,0.80,415,8
20,5,15,0.01,0.80,466,7
20,5,15,0.01,0.80,418,8
20,5,15,0.01,0.80,495,7
20,5,15,0.01,0.80,397,8
20,5,15,0.01,0.80,421,8
20,5,15,0.01,0.80,438,8
20,5,15,0.01,0.80,415,7
20,5,15,0.01,0.80,509,8
20,5,15,0.01,0.80,428,8
20,5,15,0.01,0.80,406,8
20,5,15,0.01,0.80,463,7
20,5,15,0.01,0.80,559,7
20,5,15,0.01,0.80,459,8
20,5,15,0.01,0.80,454,8
20,5,15,0.01,0.80,421,7
20,5,15,0.01,0.80,389,8
20,5,15,0.01,0.80,441,7
20,5,15,0.01,0.90,412,10
20,5,15,0.01,0.90,415,14
20,5,15,0.01,0.90,391,14
20,5,15,0.01,0.90,463,8
20,5,15,0.01,0.90,411,8
20,5,15,0.01,0.90,449,12
20,5,15,0.01,0.90,408,9
20,5,15,0.01,0.90,442,10
20,5,15,0.01,0.90,480,8
20,5,15,0.01,0.90,389,9
20,5,15,0.01,0.90,415,18
20,5,15,0.01,0.90,498,12
20,5,15,0.01,0.90,479,11
20,5,15,0.01,0.90,429,18
20,5,15,0.01,0.90,493,9
20,5,15,0.01,0.90,530,7
20,5,15,0.01,0.90,465,8
20,5,15,0.01,0.90,494,9
20,5,15,0.01,0.90,451,9
20,5,15,0.01,0.90,476,9
20,5,15,0.01,1.00,421,43
20,5,15,0.01,1.00,386,43
20,5,15,0.01,1.00,429,44
20,5,15,0.01,1.00,371,44
20,5,15,0.01,1.00,388,43
20,5,15,0.01,1.00,404,43
20,5,15,0.01,1.00,368,44
20,5,15,0.01,1.00,404,42
20,5,15,0.01,1.00,376,42
20,5,15,0.01,1.00,371,43
20,5,15,0.01,1.00,393,42
20,5,15,0.01,1.00,373,44
20,5,15,0.01,1.00,374,43
20,5,15,0.01,1.00,388,43
20,5,15,0.01,1.00,391,43
20,5,15,0.01,1.00,397,43
20,5,15,0.01,1.00,391,43
20,5,15,0.01,1.00,369,43
20,5,15,0.01,1.00,412,43
20,5,15,0.01,1.00,382,43
20,5,15,0.02,0.00,520,7
20,5,15,0.02,0.00,469,7
20,5,15,0.02,0.00,522,7
20,5,15,0.02,0.00,498,7
20,5,15,0.02,0.00,566,7
20,5,15,0.02,0.00,490,7
20,5,15,0.02,0.00,379,7
20,5,15,0.02,0.00,502,7
20,5,15,0.02,0.00,491,7
20,5,15,0.02,0.00,405,6
20,5,15,0.02,0.00,553,7
20,5,15,0.02,0.00,424,7
20,5,15,0.02,0.00,576,7
20,5,15,0.02,0.00,598,6
20,5,15,0.02,0.00,468,8
20,5,15,0.02,0.00,641,6
20,5,15,0.02,0.00,464,7
20,5,15,0.02,0.00,380,7
20,5,15,0.02,0.00,493,7
20,5,15,0.02,0.00,471,7
20,5,15,0.02,0.01,572,7
20,5,15,0.02,0.01,648,8
20,5,15,0.02,0.01,451,6
20,5,15,0.02,0.01,492,7
20,5,15,0.02,0.01,523,6
20,5,15,0.02,0.01,481,7
20,5,15,0.02,0.01,569,8
20,5,15,0.02,0.01,519,7
20,5,15,0.02,0.01,520,6
20,5,15,0.02,0.01,480,8
20,5,15,0.02,0.01,452,6
20,5,15,0.02,0.01,465,7
20,5,15,0.02,0.01,529,7
20,5,15,0.02,0.01,377,7
20,5,15,0.02,0.01,563,6
20,5,15,0.02,0.01,604,7
20,5,15,0.02,0.01,483,7
20,5,15,0.02,0.01,411,7
20,5,15,0.02,0.01,528,7
20,5,15,0.02,0.01,492,8
20,5,15,0.02,0.02,437,6
20,5,15,0.02,0.02,429,8
20,5,15,0.02,0.02,542,7
20,5,15,0.02,0.02,458,7
20,5,15,0.02,0.02,440,7
20,5,15,0.02,0.02,516,7
20,5,15,0.02,0.02,526,7
20,5,15,0.02,0.02,409,7
20,5,15,0.02,0.02,458,7
20,5,15,0.02,0.02,462,7
20,5,15,0.02,0.02,629,7
20,5,15,0.02,0.02,505,7
20,5,15,0.02,0.02,528,7
20,5,15,0.02,0.02,568,7
20,5,15,0.02,0.02,450,7
20,5,15,0.02,0.02,479,7
20,5,15,0.02,0.02,584,7
20,5,15,0.02,0.02,496,7
20,5,15,0.02,0.02,519,7
20,5,15,0.02,0.02,434,7
20,5,15,0.02,0.03,567,7
20,5,15,0.02,0.03,515,7
20,5,15,0.02,0.03,426,6
20,5,15,0.02,0.03,604,7
20,5,15,0.02,0.03,469,7
20,5,15,0.02,0.03,555,7
20,5,15,0.02,0.03,565,7
20,5,15,0.02,0.03,552,7
20,5,15,0.02,0.03,487,8
20,5,15,0.02,0.03,419,6
20,5,15,0.02,0.03,436,8
20,5,15,0.02,0.03,503,7
20,5,15,0.02,0.03,471,7
20,5,15,0.02,0.03,409,7
20,5,15,0.02,0.03,459,7
20,5,15,0.02,0.03,540,7
20,5,15,0.02,0.03,591,7
20,5,15,0.02,0.03,429,7
20,5,15,0.02,0.03,444,8
20,5,15,0.02,0.03,491,6
20,5,15,0.02,0.05,465,7
20,5,15,0.02,0.05,586,6
20,5,15,0.02,0.05,504,7
20,5,15,0.02,0.05,585,8
20,5,15,0.02,0.05,486,7
20,5,15,0.02,0.05,432,7
20,5,15,0.02,0.05,433,7
20,5,15,0.02,0.05,578,7
20,5,15,0.02,0.05,490,7
20,5,15,0.02,0.05,434,7
20,5,15,0.02,0.05,450,7
20,5,15,0.02,0.05,534,7
20,5,15,0.02,0.05,531,7
20,5,15,0.02,0.05,421,7
20,5,15,0.02,0.05,548,7
20,5,15,0.02,0.05,405,7
20,5,15,0.02,0.05,510,7
20,5,15,0.02,0.05,396,7
20,5,15,0.02,0.05,589,7
20,5,15,0.02,0.05,475,7
20,5,15,0.02,0.06,520,7
20,5,15,0.02,0.06,480,7
20,5,15,0.02,0.06,460,7
20,5,15,0.02,0.06,586,7
20,5,15,0.02,0.06,498,7
20,5,15,0.02,0.06,535,7
20,5,15,0.02,0.06,425,7
20,5,15,0.02,0.06,615,7
20,5,15,0.02,0.06,437,7
20,5,15,0.02,0.06,455,7
20,5,15,0.02,0.06,549,7
20,5,15,0.02,0.06,489,7
20,5,15,0.02,0.06,449,7
20,5,15,0.02,0.06,488,7
20,5,15,0.02,0.06,605,7
20,5,15,0.02,0.06,477,7
20,5,15,0.02,0.06,525,7
20,5,15,0.02,0.06,491,7
20,5,15,0.02,0.06,450,7
20,5,15,0.02,0.06,579,7
20,5,15,0.02,0.10,486,7
20,5,15,0.02,0.10,479,7
20,5,15,0.02,0.10,532,7
20,5,15,0.02,0.10,433,7
20,5,15,0.02,0.10,491,7
20,5,15,0.02,0.10,483,7
20,5,15,0.02,0.10,489,7
20,5,15,0.02,0.10,500,7
20,5,15,0.02,0.10,424,7
20,5,15,0.02,0.10,539,7
20,5,15,0.02,0.10,510,8
20,5,15,0.02,0.10,364,8
20,5,15,0.02,0.10,417,7
20,5,15,0.02,0.10,480,7
20,5,15,0.02,0.10,593,7
20,5,15,0.02,0.10,479,7
20,5,15,0.02,0.10,533,7
20,5,15,0.02,0.10,548,7
20,5,15,0.02,0.10,583,7
20,5,15,0.02,0.10,429,7
20,5,15,0.02,0.20,596,7
20,5,15,0.02,0.20,421,7
20,5,15,0.02,0.20,510,7
20,5,15,0.02,0.20,536,7
20,5,15,0.02,0.20,490,7
20,5,15,0.02,0.20,596,7
20,5,15,0.02,0.20,517,7
20,5,15,0.02,0.20,454,7
20,5,15,0.02,0.20,522,7
20,5,15,0.02,0.20,408,7
20,5,15,0.02,0.20,420,7
20,5,15,0.02,0.20,519,7
20,5,15,0.02,0.20,584,7
20,5,15,0.02,0.20,524,7
20,5,15,0.02,0.20,471,7
20,5,15,0.02,0.20,406,6
20,5,15,0.02,0.20,575,6
20,5,15,0.02,0.20,518,7
20,5,15,0.02,0.20,479,7
20,5,15,0.02,0.20,470,7
20,5,15,0.02,0.30,540,7
